id,source,target,relationType,category,categoryLabel,chapters,chapterStart,chapterEnd,weight,confidence,description,kind
rel:000182,entity:character_董卓,entity:character_呂布,封賞任命,office,官職任命,3,3,3,1,1.0,董卓封呂布為騎都尉、中郎將、都亭侯。,entity_relation
rel:000183,entity:character_袁紹,entity:character_董卓,抗辯,other,其他關係,3,3,3,1,0.99,袁紹在省中反對董卓廢嫡立庶。,entity_relation
rel:000184,entity:character_董卓,entity:character_袁紹,威脅,other,其他關係,3,3,3,1,0.9,董卓以天下事在我威嚇不從者。,entity_relation
rel:000185,entity:character_李儒,entity:character_董卓,謀士／輔佐,other,其他關係,4,4,4,1,0.96,李儒多次為董卓出謀，如勸止殺袁紹、讀策廢立、判斷曹操行刺。,entity_relation
rel:000186,entity:character_袁紹,entity:character_董卓,敵對,other,其他關係,4,4,4,1,0.95,袁紹離京後在渤海集兵，密書王允共圖董卓。,entity_relation
rel:000187,entity:character_袁紹,entity:location_冀州,行往,other,其他關係,4,4,4,1,0.98,袁紹離京後奔赴冀州。,entity_relation
rel:000188,entity:character_袁紹,entity:location_渤海,所在,other,其他關係,4,4,4,1,0.98,袁紹聞知董卓弄權時在渤海。,entity_relation
rel:000189,entity:character_袁紹,entity:faction_袁氏,隸屬家族,command,陣營統率,4,4,4,1,0.86,袁紹屬袁氏門族。,entity_relation
rel:000190,entity:character_袁隗,entity:character_袁紹,親屬,other,其他關係,4,4,4,1,0.97,董卓稱袁紹為袁隗之侄。,entity_relation
rel:000191,entity:character_董卓,entity:character_少帝,廢黜／幽禁,other,其他關係,4,4,4,1,0.99,董卓廢少帝為弘農王，並將其幽禁於永安宮。,entity_relation
rel:000192,entity:character_何太后,entity:location_永安宮,被幽禁於,other,其他關係,4,4,4,1,0.98,何太后被董卓安置於永安宮。,entity_relation
rel:000193,entity:character_少帝,entity:location_永安宮,被幽禁於,other,其他關係,4,4,4,1,0.98,少帝被廢後困於永安宮。,entity_relation
rel:000194,entity:character_唐妃,entity:location_永安宮,被幽禁於,other,其他關係,4,4,4,1,0.98,唐妃與少帝、何太后同困永安宮。,entity_relation
rel:000195,entity:character_丁管,entity:character_董卓,攻擊／斥罵,military,軍事衝突,4,4,4,1,0.99,丁管斥董卓為賊臣並持像簡擊之。,entity_relation
rel:000196,entity:character_董卓,entity:character_丁管,處死,other,其他關係,4,4,4,1,0.99,董卓命人將丁管牽出斬首。,entity_relation
rel:000197,entity:character_李儒,entity:character_蔡邕,推薦,other,其他關係,4,4,4,1,0.99,李儒向董卓推薦蔡邕。,entity_relation
rel:000198,entity:character_董卓,entity:character_蔡邕,徵召／任命,office,官職任命,4,4,4,1,0.98,董卓威逼蔡邕應召，並拜其為侍中。,entity_relation
rel:000199,entity:character_李儒,entity:character_少帝,弒殺,military,軍事衝突,4,4,4,1,0.99,李儒奉董卓命入永安宮弒少帝。,entity_relation
rel:000200,entity:character_董卓,entity:event_陽城屠掠,指揮,other,其他關係,4,4,4,1,0.99,董卓引軍至陽城，命軍士圍殺村民並掠奪。,entity_relation
rel:000201,entity:army_董卓軍,entity:event_陽城屠掠,執行,other,其他關係,4,4,4,1,0.98,董卓軍士實施陽城圍殺與掠奪。,entity_relation
rel:000202,entity:event_陽城屠掠,entity:location_陽城,發生於,place,地點事件,4,4,4,1,0.99,陽城屠掠發生在陽城地方。,entity_relation
rel:000203,entity:character_伍孚,entity:character_董卓,行刺,other,其他關係,4,4,4,1,0.99,伍孚藏短刀，於朝中刺董卓未成。,entity_relation
rel:000204,entity:character_呂布,entity:character_伍孚,制伏,military,軍事衝突,4,4,4,1,0.99,伍孚刺董卓時，呂布入內將其揪倒。,entity_relation
rel:000205,entity:character_董卓,entity:character_伍孚,處死,other,其他關係,4,4,4,1,0.99,董卓怒而命人將伍孚剖剮。,entity_relation
rel:000206,entity:character_呂布,entity:character_董卓,侍從／護衛,command,陣營統率,4,4,4,1,0.95,呂布侍立董卓側，並在伍孚刺殺時救護董卓。,entity_relation
rel:000207,entity:character_袁紹,entity:character_王允,密書聯絡,other,其他關係,4,4,4,1,0.97,袁紹遣人帶密書給王允，催其圖董卓。,entity_relation
rel:000208,entity:character_袁紹,entity:army_袁紹兵馬,統領／集結,command,陣營統率,4,4,4,1,0.98,袁紹在渤海集兵練卒。,entity_relation
rel:000209,entity:army_袁紹兵馬,entity:character_董卓,預備敵對,other,其他關係,4,4,4,1,0.9,袁紹集兵欲掃清王室，目標為討董卓。,entity_relation
rel:000210,entity:character_王允,entity:event_王允後堂設宴議董卓,主辦,other,其他關係,4,4,4,1,0.99,王允假稱生辰設宴，召集公卿議論董卓。,entity_relation
rel:000211,entity:event_王允後堂設宴議董卓,entity:faction_百官,參與,other,其他關係,4,4,4,1,0.97,公卿眾官到王允後堂赴宴。,entity_relation
rel:000212,entity:character_曹操,entity:event_王允後堂設宴議董卓,參與,other,其他關係,4,4,4,1,0.99,曹操在宴中大笑並提出殺董卓。,entity_relation
rel:000213,entity:character_曹操,entity:character_董卓,偽事／圖謀行刺,other,其他關係,4,4,4,1,0.99,曹操表面屈身事董卓，實欲乘機刺殺。,entity_relation
rel:000214,entity:character_王允,entity:character_曹操,借與,other,其他關係,4,4,4,1,0.99,王允將七寶刀借給曹操刺殺董卓。,entity_relation
rel:000215,entity:character_董卓,entity:character_呂布,命令,other,其他關係,4,4,4,1,0.99,董卓命呂布親自去選西涼馬給曹操。,entity_relation
rel:000216,entity:character_李儒,entity:strategy_畫影圖形捉拿曹操,建議促成,strategy,謀略建議,4,4,4,1,0.95,李儒建議召曹操試其虛實，後判定行刺無疑，促成緝捕。,entity_relation
rel:000217,entity:character_董卓,entity:strategy_畫影圖形捉拿曹操,發布,other,其他關係,4,4,4,1,0.99,董卓下令遍行文書、畫影圖形捉拿曹操。,entity_relation
rel:000218,entity:strategy_畫影圖形捉拿曹操,entity:character_曹操,追捕目標,military,軍事衝突,4,4,4,1,0.99,緝捕文書的目標是曹操。,entity_relation
rel:000219,entity:character_曹操,entity:location_中牟縣,途經被捕,other,其他關係,4,4,4,1,0.99,曹操逃亡時路經中牟縣被守關軍士擒獲。,entity_relation
rel:000220,entity:character_陳宮,entity:location_中牟縣,任職,office,官職任命,4,4,4,1,0.9,陳宮為中牟縣令。,entity_relation
rel:000221,entity:character_陳宮,entity:character_曹操,釋放／同行,place,地點事件,4,4,4,1,0.99,陳宮暗中取出曹操，願棄官隨其逃亡。,entity_relation
rel:000222,entity:character_陳宮,entity:location_東郡,家屬所在地,other,其他關係,4,4,4,1,0.99,陳宮說老母妻子皆在東郡。,entity_relation
rel:000223,entity:character_曹操,entity:location_成皋,行至,other,其他關係,4,4,4,1,0.99,曹操與陳宮逃亡三日到成皋。,entity_relation
rel:000224,entity:character_呂伯奢,entity:character_曹操,父輩結義關係,other,其他關係,4,4,4,1,0.98,呂伯奢是曹操父親的結義弟兄，曹操稱其可問家中消息。,entity_relation
rel:000225,entity:character_呂伯奢,entity:character_曹操,接待,other,其他關係,4,4,4,1,0.97,呂伯奢接待曹操與陳宮，外出沽酒相待。,entity_relation
rel:000226,entity:character_呂伯奢,entity:location_成皋,居住附近,other,其他關係,4,4,4,1,0.86,曹操到成皋後前往呂伯奢莊上。,entity_relation
rel:000227,entity:character_曹操,entity:character_呂伯奢,殺害,military,軍事衝突,4,4,4,1,0.99,曹操因恐呂伯奢返家後追究，揮劍將其砍死。,entity_relation
rel:000228,entity:character_陳宮,entity:character_曹操,道德譴責／欲殺,military,軍事衝突,4,4,4,1,0.99,陳宮斥曹操知而故殺為大不義，夜中欲殺曹操。,entity_relation
rel:000229,entity:character_少帝,entity:character_何太后,母子同困,kinship,親族婚姻,4,4,4,1,0.95,少帝與何太后同被困於永安宮，臨死前欲與太后作別。,entity_relation
rel:000230,entity:character_少帝,entity:character_唐妃,夫妻／同困,kinship,親族婚姻,4,4,4,1,0.96,唐妃為帝妃，與少帝同困永安宮。,entity_relation
rel:000231,entity:character_陳宮,entity:character_曹操,棄離,other,其他關係,5,5,5,1,0.95,陳宮因疑曹操不仁，棄曹操而去東郡。,entity_relation
rel:000232,entity:character_曹嵩,entity:character_衛弘,舉薦求助,other,其他關係,5,5,5,1,0.9,曹嵩建議曹操求助富戶衛弘。,entity_relation
rel:000233,entity:character_衛弘,entity:faction_曹操義兵,資助,other,其他關係,5,5,5,1,0.98,衛弘出家財置辦衣甲旗幡，支持曹操義兵。,entity_relation
rel:000234,entity:character_曹操,entity:faction_曹操義兵,招募統領,command,陣營統率,5,5,5,1,0.98,曹操在陳留募義兵並調練軍馬。,entity_relation
rel:000235,entity:character_樂進,entity:character_曹操,投奔,other,其他關係,5,5,5,1,0.98,樂進來投曹操。,entity_relation
rel:000236,entity:character_李典,entity:character_曹操,投奔,other,其他關係,5,5,5,1,0.98,李典來投曹操。,entity_relation
rel:000237,entity:character_夏侯惇,entity:character_曹操,率眾來會,other,其他關係,5,5,5,1,0.95,夏侯惇引壯士千人來會曹操。,entity_relation
rel:000238,entity:character_夏侯淵,entity:character_曹操,率眾來會,other,其他關係,5,5,5,1,0.95,夏侯淵引壯士千人來會曹操。,entity_relation
rel:000239,entity:character_曹仁,entity:character_曹操,引兵來助,other,其他關係,5,5,5,1,0.95,曹仁引兵助曹操。,entity_relation
rel:000240,entity:character_曹洪,entity:character_曹操,引兵來助,other,其他關係,5,5,5,1,0.95,曹洪引兵助曹操。,entity_relation
rel:000241,entity:faction_諸侯聯軍,entity:character_董卓,敵對討伐,other,其他關係,5,5,5,1,0.95,諸路軍馬投洛陽討董卓。,entity_relation
rel:000242,entity:character_公孫瓚,entity:character_劉備,保薦舊交,other,其他關係,5,5,5,1,0.9,公孫瓚曾保薦劉備為平原縣令，二人以兄弟相稱。,entity_relation
rel:000243,entity:character_關羽,entity:character_劉備,兄弟相稱,kinship,親族婚姻,5,5,5,1,0.95,關羽被稱為劉備之弟。,entity_relation
rel:000244,entity:character_張飛,entity:character_劉備,兄弟相稱,kinship,親族婚姻,5,5,5,1,0.85,張飛稱關羽為哥哥，與劉備、關羽同列三人。,entity_relation
rel:000245,entity:faction_諸侯聯軍,entity:character_袁紹,推為盟主,other,其他關係,5,5,5,1,0.98,諸侯推袁紹為盟主。,entity_relation
rel:000246,entity:character_袁紹,entity:character_袁術,任命,office,官職任命,5,5,5,1,0.98,袁紹命袁術總督糧草。,entity_relation
rel:000247,entity:character_董卓,entity:character_呂布,義父子倚重,kinship,親族婚姻,5,5,5,1,0.95,呂布稱董卓為父親，董卓倚重奉先。,entity_relation
rel:000248,entity:character_董卓,entity:character_華雄,任命,office,官職任命,5,5,5,1,0.98,董卓加華雄為驍騎校尉。,entity_relation
rel:000249,entity:character_華雄,entity:character_鮑忠,斬殺,military,軍事衝突,5,5,5,1,0.98,華雄斬殺擅自搦戰的鮑忠。,entity_relation
rel:000250,entity:character_董卓,entity:character_華雄,加任總督,other,其他關係,5,5,5,1,0.98,華雄斬鮑忠報捷後，董卓加其為總督。,entity_relation
rel:000251,entity:character_孫堅,entity:character_程普,統領部將,command,陣營統率,5,5,5,1,0.95,程普為孫堅四將之一。,entity_relation
rel:000252,entity:character_孫堅,entity:character_黃蓋,統領部將,command,陣營統率,5,5,5,1,0.95,黃蓋為孫堅四將之一。,entity_relation
rel:000253,entity:character_孫堅,entity:character_韓當,統領部將,command,陣營統率,5,5,5,1,0.9,韓當為孫堅四將之一。,entity_relation
rel:000254,entity:character_孫堅,entity:character_祖茂,統領部將,command,陣營統率,5,5,5,1,0.95,祖茂隨孫堅突圍。,entity_relation
rel:000255,entity:character_孫堅,entity:character_袁紹,報捷,other,其他關係,5,5,5,1,0.9,孫堅殺退胡軫後遣人向袁紹報捷。,entity_relation
rel:000256,entity:character_孫堅,entity:character_袁術,催糧,other,其他關係,5,5,5,1,0.98,孫堅向袁術催糧。,entity_relation
rel:000257,entity:character_袁術,entity:strategy_不發糧草,採納執行,strategy,謀略建議,5,5,5,1,0.98,袁術聽說後不發孫堅軍糧草。,entity_relation
rel:000258,entity:strategy_不發糧草,entity:character_孫堅,削弱,other,其他關係,5,5,5,1,0.98,斷糧使孫堅軍缺食自亂。,entity_relation
rel:000259,entity:character_李肅,entity:strategy_前後夾擊孫堅寨,獻計,strategy,謀略建議,5,5,5,1,0.98,李肅為華雄謀前後夾擊孫堅寨。,entity_relation
rel:000260,entity:character_華雄,entity:strategy_前後夾擊孫堅寨,採納,strategy,謀略建議,5,5,5,1,0.98,華雄聽從李肅之計。,entity_relation
rel:000261,entity:character_華雄,entity:character_孫堅,夜襲擊敗,military,軍事衝突,5,5,5,1,0.95,華雄夜襲前寨，孫堅敗走。,entity_relation
rel:000262,entity:character_李肅,entity:character_孫堅,襲擊後寨,military,軍事衝突,5,5,5,1,0.95,李肅引軍從小路襲孫堅寨後。,entity_relation
rel:000263,entity:character_祖茂,entity:character_孫堅,救援,military,軍事衝突,5,5,5,1,0.98,祖茂建議戴赤幘誘敵，使孫堅脫身。,entity_relation
rel:000264,entity:character_華雄,entity:character_祖茂,斬殺,military,軍事衝突,5,5,5,1,0.98,華雄砍死祖茂。,entity_relation
rel:000265,entity:character_華雄,entity:character_俞涉,斬殺,military,軍事衝突,5,5,5,1,0.98,華雄三合內斬俞涉。,entity_relation
rel:000266,entity:character_華雄,entity:character_潘鳳,斬殺,military,軍事衝突,5,5,5,1,0.98,華雄又斬潘鳳。,entity_relation
rel:000267,entity:character_韓馥,entity:character_潘鳳,派遣出戰,military,軍事衝突,5,5,5,1,0.95,韓馥稱潘鳳可斬華雄，袁紹令其出戰。,entity_relation
rel:000268,entity:character_袁術,entity:character_俞涉,部屬,other,其他關係,5,5,5,1,0.9,俞涉從袁術背後出戰。,entity_relation
rel:000269,entity:character_關羽,entity:character_華雄,斬殺,military,軍事衝突,5,5,5,1,0.98,關羽出戰斬華雄，提其首級回營。,entity_relation
rel:000270,entity:character_曹操,entity:character_關羽,支持出戰,military,軍事衝突,5,5,5,1,0.95,曹操止住袁術，並為關羽斟熱酒。,entity_relation
rel:000271,entity:character_袁術,entity:character_關羽,輕視反對,other,其他關係,5,5,5,1,0.95,袁術以關羽為弓手，反對其出戰。,entity_relation
rel:000272,entity:character_曹操,entity:faction_玄德_關_張,撫慰,other,其他關係,5,5,5,1,0.8,華雄死後，曹操暗中以酒食撫慰劉關張三人。,entity_relation
rel:000273,entity:character_李肅,entity:character_董卓,告急,other,其他關係,5,5,5,1,0.95,華雄敗軍後，李肅寫告急文書申聞董卓。,entity_relation
rel:000274,entity:character_李儒,entity:character_董卓,獻策,strategy,謀略建議,5,5,5,1,0.95,李儒建議董卓親領大軍，並先除袁隗之患。,entity_relation
rel:000275,entity:character_袁隗,entity:character_袁紹,叔侄,other,其他關係,5,5,5,1,0.98,袁隗是袁紹叔父。,entity_relation
